# i, j, A_i, A_j
1.900000000000000000e+01 1.000000000000000000e+00 -4.302193460235780584e-06 -1.087047400647211834e-04
1.900000000000000000e+01 2.000000000000000000e+00 -7.848682214720503151e-06 -1.017177655376257653e-04
1.900000000000000000e+01 3.000000000000000000e+00 -1.163080457651147594e-05 -1.030518185262099324e-04
1.900000000000000000e+01 4.000000000000000000e+00 -1.565661237255347731e-05 -1.060386798553403763e-04
1.900000000000000000e+01 5.000000000000000000e+00 -1.999714579851351271e-05 -1.098989331381671972e-04
1.900000000000000000e+01 6.000000000000000000e+00 -2.477420797255088696e-05 -1.145971519745291804e-04
1.900000000000000000e+01 7.000000000000000000e+00 -3.001296098887310968e-05 -1.202839531408098224e-04
1.900000000000000000e+01 8.000000000000000000e+00 -3.597690321055767868e-05 -1.268624275438311687e-04
1.900000000000000000e+01 9.000000000000000000e+00 -4.283976998100010296e-05 -1.344424393940034661e-04
1.900000000000000000e+01 1.000000000000000000e+01 -5.068932783201113290e-05 -1.429659786915981386e-04
1.900000000000000000e+01 1.100000000000000000e+01 -5.980091496868029238e-05 -1.524702982240137708e-04
1.900000000000000000e+01 1.200000000000000000e+01 -7.062919609188925835e-05 -1.630745559115980362e-04
1.900000000000000000e+01 1.300000000000000000e+01 -8.348799393043094229e-05 -1.745622417928868872e-04
1.900000000000000000e+01 1.400000000000000000e+01 -9.884430229864646020e-05 -1.868256247456750617e-04
1.900000000000000000e+01 1.500000000000000000e+01 -1.173896223670476248e-04 -1.995658973913162770e-04
1.900000000000000000e+01 1.600000000000000000e+01 -1.398411314850092190e-04 -2.123021297341643170e-04
1.900000000000000000e+01 1.700000000000000000e+01 -1.671528837265887080e-04 -2.242493633009558750e-04
1.900000000000000000e+01 1.800000000000000000e+01 -2.003323818518740196e-04 -2.342442882936142303e-04
1.900000000000000000e+01 1.900000000000000000e+01 -2.401260370362241423e-04 -2.402498557816370658e-04
1.900000000000000000e+01 2.000000000000000000e+01 -2.873258171936562272e-04 -2.390542036936347051e-04
1.900000000000000000e+01 2.100000000000000000e+01 -3.411917195580553043e-04 -2.267330088993756067e-04
1.900000000000000000e+01 2.200000000000000000e+01 -3.992382541647232323e-04 -1.987007954622869738e-04
1.900000000000000000e+01 2.300000000000000000e+01 -4.549957526259768709e-04 -1.506647919657273793e-04
1.900000000000000000e+01 2.400000000000000000e+01 -4.979051302442612150e-04 -8.189896119653117604e-05
1.900000000000000000e+01 2.500000000000000000e+01 -5.146560718755821464e-04 1.013861834593936945e-06
1.900000000000000000e+01 2.600000000000000000e+01 -4.978296974977685068e-04 8.400032900083317759e-05
1.900000000000000000e+01 2.700000000000000000e+01 -4.548756482094338128e-04 1.527796882885828350e-04
1.900000000000000000e+01 2.800000000000000000e+01 -3.990753312571354745e-04 2.008645012851685736e-04
1.900000000000000000e+01 2.900000000000000000e+01 -3.410408462829175782e-04 2.289544127462494680e-04
1.900000000000000000e+01 3.000000000000000000e+01 -2.870487776274440253e-04 2.412479783981407062e-04
1.900000000000000000e+01 3.100000000000000000e+01 -2.398346261460347281e-04 2.424272926749345552e-04
1.900000000000000000e+01 3.200000000000000000e+01 -1.998941919821423628e-04 2.366945865472423836e-04
1.900000000000000000e+01 3.300000000000000000e+01 -1.667187164574063674e-04 2.269887308875002778e-04
1.900000000000000000e+01 3.400000000000000000e+01 -1.393538747430824853e-04 2.151542013526343885e-04
1.900000000000000000e+01 3.500000000000000000e+01 -1.168213715740023867e-04 2.024884829023875822e-04
1.900000000000000000e+01 3.600000000000000000e+01 -9.819071998872169835e-05 1.898664787429642318e-04
1.900000000000000000e+01 3.700000000000000000e+01 -8.266085457788645372e-05 1.778145909472953184e-04
1.900000000000000000e+01 3.800000000000000000e+01 -6.977516462624612243e-05 1.666297612322240182e-04
1.900000000000000000e+01 3.900000000000000000e+01 -5.882668734051783085e-05 1.564444613975648438e-04
1.900000000000000000e+01 4.000000000000000000e+01 -4.950952051903931891e-05 1.472527452448065184e-04
1.900000000000000000e+01 4.100000000000000000e+01 -4.150300459493106971e-05 1.390043677367769825e-04
1.900000000000000000e+01 4.200000000000000000e+01 -3.452668700991846484e-05 1.317730270956422585e-04
1.900000000000000000e+01 4.300000000000000000e+01 -2.837311173464670275e-05 1.256061444091173714e-04
1.900000000000000000e+01 4.400000000000000000e+01 -2.287149144380285328e-05 1.204438614675440542e-04
1.900000000000000000e+01 4.500000000000000000e+01 -1.782326833715843742e-05 1.162516161066516672e-04
1.900000000000000000e+01 4.600000000000000000e+01 -1.322979557699302923e-05 1.127922815379809441e-04
1.900000000000000000e+01 4.700000000000000000e+01 -8.949822807699780178e-06 1.094962718980588197e-04
1.900000000000000000e+01 4.800000000000000000e+01 -4.729074834099490101e-06 1.194768699323463121e-04
1.900000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 1.312148395802216103e-04
2.000000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -1.236408400222333069e-04
2.000000000000000000e+01 1.000000000000000000e+00 -3.555378186380489048e-06 -1.125915785054036085e-04
2.000000000000000000e+01 2.000000000000000000e+00 -6.752431756675746294e-06 -1.032790630187869780e-04
2.000000000000000000e+01 3.000000000000000000e+00 -1.004073934812214582e-05 -1.065128150026899010e-04
2.000000000000000000e+01 4.000000000000000000e+00 -1.355857633593681453e-05 -1.099558465740387762e-04
2.000000000000000000e+01 5.000000000000000000e+00 -1.726836322281654094e-05 -1.141939685219804798e-04
2.000000000000000000e+01 6.000000000000000000e+00 -2.145686601173090640e-05 -1.193275102635550059e-04
2.000000000000000000e+01 7.000000000000000000e+00 -2.610678367333957046e-05 -1.256064003129800876e-04
2.000000000000000000e+01 8.000000000000000000e+00 -3.136122685966835286e-05 -1.330079630233137991e-04
2.000000000000000000e+01 9.000000000000000000e+00 -3.748759933175783553e-05 -1.414558794875553946e-04
2.000000000000000000e+01 1.000000000000000000e+01 -4.452422642438824078e-05 -1.511045983902409989e-04
2.000000000000000000e+01 1.100000000000000000e+01 -5.295421286022697089e-05 -1.621559255016777725e-04
2.000000000000000000e+01 1.200000000000000000e+01 -6.294683765157248461e-05 -1.746238162479775728e-04
2.000000000000000000e+01 1.300000000000000000e+01 -7.500364259896885512e-05 -1.884422630331684164e-04
2.000000000000000000e+01 1.400000000000000000e+01 -8.962502475652459923e-05 -2.036669003261284538e-04
2.000000000000000000e+01 1.500000000000000000e+01 -1.077381302007920059e-04 -2.201976494052156844e-04
2.000000000000000000e+01 1.600000000000000000e+01 -1.302492609844777688e-04 -2.377087610439432459e-04
2.000000000000000000e+01 1.700000000000000000e+01 -1.584986688366997552e-04 -2.557350876179324307e-04
2.000000000000000000e+01 1.800000000000000000e+01 -1.941561404557848227e-04 -2.729503692174234473e-04
2.000000000000000000e+01 1.900000000000000000e+01 -2.390016842522631104e-04 -2.872989484653391042e-04
2.000000000000000000e+01 2.000000000000000000e+01 -2.951760202532425180e-04 -2.951602794223984541e-04
2.000000000000000000e+01 2.100000000000000000e+01 -3.638427077673302753e-04 -2.907062629887674325e-04
2.000000000000000000e+01 2.200000000000000000e+01 -4.438170613022807392e-04 -2.656339051920189251e-04
2.000000000000000000e+01 2.300000000000000000e+01 -5.280412710676270389e-04 -2.103855363743624592e-04
2.000000000000000000e+01 2.400000000000000000e+01 -5.995746602455787663e-04 -1.189425063690711590e-04
2.000000000000000000e+01 2.500000000000000000e+01 -6.307616719407192936e-04 1.083711616184195037e-06
2.000000000000000000e+01 2.600000000000000000e+01 -5.995353985369814096e-04 1.210892911376174920e-04
2.000000000000000000e+01 2.700000000000000000e+01 -5.280043806811928354e-04 2.125592646369596668e-04
2.000000000000000000e+01 2.800000000000000000e+01 -4.437219326299233785e-04 2.677986450466127762e-04
2.000000000000000000e+01 2.900000000000000000e+01 -3.636767594303697785e-04 2.929269370174983084e-04
2.000000000000000000e+01 3.000000000000000000e+01 -2.949185034987441330e-04 2.974676418258056544e-04
2.000000000000000000e+01 3.100000000000000000e+01 -2.386878586865062452e-04 2.897116834506855906e-04
2.000000000000000000e+01 3.200000000000000000e+01 -1.937307186741818281e-04 2.754499045427465705e-04
2.000000000000000000e+01 3.300000000000000000e+01 -1.580774508924205797e-04 2.583632025828924705e-04
2.000000000000000000e+01 3.400000000000000000e+01 -1.298166017118002231e-04 2.405766388688670380e-04
2.000000000000000000e+01 3.500000000000000000e+01 -1.072616457946217600e-04 2.231772166936480187e-04
2.000000000000000000e+01 3.600000000000000000e+01 -8.908020092499610403e-05 2.068579156665022178e-04
2.000000000000000000e+01 3.700000000000000000e+01 -7.430516716085936064e-05 1.918793873299368385e-04
2.000000000000000000e+01 3.800000000000000000e+01 -6.211328292484352611e-05 1.782911582672412360e-04
2.000000000000000000e+01 3.900000000000000000e+01 -5.205696504854658620e-05 1.662110379925268609e-04
2.000000000000000000e+01 4.000000000000000000e+01 -4.353132970691462982e-05 1.555370298575422996e-04
2.000000000000000000e+01 4.100000000000000000e+01 -3.638186988598246302e-05 1.461564413008555464e-04
2.000000000000000000e+01 4.200000000000000000e+01 -3.010053865415499843e-05 1.380669945123908448e-04
2.000000000000000000e+01 4.300000000000000000e+01 -2.464556023339505367e-05 1.311765251115134005e-04
2.000000000000000000e+01 4.400000000000000000e+01 -1.982216120631800308e-05 1.254429928835841567e-04
2.000000000000000000e+01 4.500000000000000000e+01 -1.548841231504852959e-05 1.207347201086387883e-04
2.000000000000000000e+01 4.600000000000000000e+01 -1.144324971266006048e-05 1.171726350432506197e-04
2.000000000000000000e+01 4.700000000000000000e+01 -7.707748878471129442e-06 1.155852442284840064e-04
2.000000000000000000e+01 4.800000000000000000e+01 -4.204824793830119821e-06 1.234310914478525638e-04
2.000000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 1.314338862944981604e-04
2.100000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -1.229388747669578525e-04
2.100000000000000000e+01 1.000000000000000000e+00 -2.985776670363438686e-06 -1.154571718213969297e-04
2.100000000000000000e+01 2.000000000000000000e+00 -5.515579998491051939e-06 -1.082031266993674221e-04
2.100000000000000000e+01 3.000000000000000000e+00 -8.244120150331467724e-06 -1.098579631054710006e-04
2.100000000000000000e+01 4.000000000000000000e+00 -1.115260833839645306e-05 -1.132663037300347714e-04
2.100000000000000000e+01 5.000000000000000000e+00 -1.421480775064677508e-05 -1.177972228139612890e-04
2.100000000000000000e+01 6.000000000000000000e+00 -1.772901879680300078e-05 -1.234355724250522099e-04
2.100000000000000000e+01 7.000000000000000000e+00 -2.161937817871806148e-05 -1.301883139887472689e-04
2.100000000000000000e+01 8.000000000000000000e+00 -2.602052644822721358e-05 -1.382432432022494338e-04
2.100000000000000000e+01 9.000000000000000000e+00 -3.115012486877295327e-05 -1.476054389587233540e-04
2.100000000000000000e+01 1.000000000000000000e+01 -3.720585956459832554e-05 -1.584325922200672740e-04
2.100000000000000000e+01 1.100000000000000000e+01 -4.451264455026171171e-05 -1.708929094511980147e-04
2.100000000000000000e+01 1.200000000000000000e+01 -5.324221775450811277e-05 -1.851239856503399204e-04
2.100000000000000000e+01 1.300000000000000000e+01 -6.390551131695281373e-05 -2.012404288978390018e-04
2.100000000000000000e+01 1.400000000000000000e+01 -7.709366147250619299e-05 -2.195601123474982125e-04
2.100000000000000000e+01 1.500000000000000000e+01 -9.377342820106045022e-05 -2.401901336192694466e-04
2.100000000000000000e+01 1.600000000000000000e+01 -1.150139353834505641e-04 -2.630626683700720662e-04
2.100000000000000000e+01 1.700000000000000000e+01 -1.426267956611136818e-04 -2.881562427722629289e-04
2.100000000000000000e+01 1.800000000000000000e+01 -1.787581567341562511e-04 -3.147473037091775856e-04
2.100000000000000000e+01 1.900000000000000000e+01 -2.267386209870597170e-04 -3.412697355790947611e-04
2.100000000000000000e+01 2.000000000000000000e+01 -2.906445086265341780e-04 -3.638952272087018699e-04
2.100000000000000000e+01 2.100000000000000000e+01 -3.754030543833305859e-04 -3.753740499484138279e-04
2.100000000000000000e+01 2.200000000000000000e+01 -4.843780679663054790e-04 -3.628993587625837375e-04
2.100000000000000000e+01 2.300000000000000000e+01 -6.141509958094205392e-04 -3.064223909090254064e-04
2.100000000000000000e+01 2.400000000000000000e+01 -7.419026971499961647e-04 -1.846193620696234307e-04
2.100000000000000000e+01 2.500000000000000000e+01 -8.093715963541471894e-04 1.053123543191293587e-06
2.100000000000000000e+01 2.600000000000000000e+01 -7.418551814704732288e-04 1.867576202603596358e-04
2.100000000000000000e+01 2.700000000000000000e+01 -6.141369086331465235e-04 3.085931541956408661e-04
2.100000000000000000e+01 2.800000000000000000e+01 -4.843367357272080308e-04 3.651921225359916305e-04
2.100000000000000000e+01 2.900000000000000000e+01 -3.753155121085447864e-04 3.777578418774287135e-04
2.100000000000000000e+01 3.000000000000000000e+01 -2.905741912501735077e-04 3.662368791420042395e-04
2.100000000000000000e+01 3.100000000000000000e+01 -2.264918448253996301e-04 3.436150774994968602e-04
2.100000000000000000e+01 3.200000000000000000e+01 -1.785351728427057080e-04 3.173049943413280491e-04
2.100000000000000000e+01 3.300000000000000000e+01 -1.422659270508496408e-04 2.909028478498818827e-04
2.100000000000000000e+01 3.400000000000000000e+01 -1.147224248098945541e-04 2.659700064504332082e-04
2.100000000000000000e+01 3.500000000000000000e+01 -9.344941488371853212e-05 2.432248836891917013e-04
2.100000000000000000e+01 3.600000000000000000e+01 -7.669544393930165758e-05 2.228229573767266311e-04
2.100000000000000000e+01 3.700000000000000000e+01 -6.338652547734026279e-05 2.047815089474478963e-04
2.100000000000000000e+01 3.800000000000000000e+01 -5.259039058990626694e-05 1.888779633445367926e-04
2.100000000000000000e+01 3.900000000000000000e+01 -4.374830232445738130e-05 1.750264146154937401e-04
2.100000000000000000e+01 4.000000000000000000e+01 -3.640222062839906271e-05 1.629278404073706416e-04
2.100000000000000000e+01 4.100000000000000000e+01 -3.024975206239715469e-05 1.524351587895366139e-04
2.100000000000000000e+01 4.200000000000000000e+01 -2.502611072660625635e-05 1.435093367482296678e-04
2.100000000000000000e+01 4.300000000000000000e+01 -2.040889343890778859e-05 1.358845218569543667e-04
2.100000000000000000e+01 4.400000000000000000e+01 -1.640237887866807321e-05 1.296010093858905783e-04
2.100000000000000000e+01 4.500000000000000000e+01 -1.279731834323455148e-05 1.246305276003096098e-04
2.100000000000000000e+01 4.600000000000000000e+01 -9.456119168117945156e-06 1.205729449745583442e-04
2.100000000000000000e+01 4.700000000000000000e+01 -6.350237507926593476e-06 1.167346968168887604e-04
2.100000000000000000e+01 4.800000000000000000e+01 -3.328802818804415392e-06 1.271846188108174415e-04
2.100000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 1.396244891678818500e-04
2.200000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -1.296123933629601843e-04
2.200000000000000000e+01 1.000000000000000000e+00 -2.240193255161797639e-06 -1.181071585038946604e-04
2.200000000000000000e+01 2.000000000000000000e+00 -4.234285935381397513e-06 -1.085374064987550070e-04
2.200000000000000000e+01 3.000000000000000000e+00 -6.281978386042772096e-06 -1.121498433425953021e-04
2.200000000000000000e+01 4.000000000000000000e+00 -8.450129720265442358e-06 -1.159265341743540836e-04
2.200000000000000000e+01 5.000000000000000000e+00 -1.086852297424228606e-05 -1.207703789803870275e-04
2.200000000000000000e+01 6.000000000000000000e+00 -1.354944079465800547e-05 -1.267320806916262923e-04
2.200000000000000000e+01 7.000000000000000000e+00 -1.655090441893909605e-05 -1.338979079644043004e-04
2.200000000000000000e+01 8.000000000000000000e+00 -2.000524064194221388e-05 -1.425387097133686909e-04
2.200000000000000000e+01 9.000000000000000000e+00 -2.406384807796359878e-05 -1.526412126039265065e-04
2.200000000000000000e+01 1.000000000000000000e+01 -2.882639818696953321e-05 -1.644671180717297574e-04
2.200000000000000000e+01 1.100000000000000000e+01 -3.460241461394463619e-05 -1.781922836915875597e-04
2.200000000000000000e+01 1.200000000000000000e+01 -4.164657472199352096e-05 -1.940166830146686748e-04
